year,Home Team,Away Team,Home Team Goals,Away Team Goals
2006,Bordeaux,Lorient,1,1
2006,Le Mans,Troyes,2,0
2006,Lens,Lille,1,1
2006,Nantes,Nice,1,0
2006,Paris SG,Valenciennes,1,2
2006,Sedan,Nancy,2,2
2006,Toulouse,Lyon,2,0
2006,Rennes,Marseille,0,2
2006,St Etienne,Monaco,0,1
2006,Paris SG,Toulouse,0,0
2006,Lille,Paris SG,1,0
2006,Lorient,Lens,1,0
2006,Lyon,Bordeaux,1,2
2006,Marseille,Auxerre,3,1
2006,Monaco,Rennes,0,2
2006,Nice,Toulouse,0,1
2006,Sochaux,Sedan,1,1
2006,Troyes,Nantes,1,0
2006,Valenciennes,Le Mans,1,1
2006,Nancy,St Etienne,0,2
2006,Bordeaux,Lille,0,1
2006,Le Mans,Marseille,2,0
2006,Lyon,Nice,1,1
2006,Nantes,Lorient,0,2
2006,Paris SG,Sochaux,0,0
2006,Rennes,Valenciennes,1,0
2006,Sedan,Monaco,0,1
2006,Toulouse,Troyes,1,1
2006,Auxerre,Nancy,2,0
2006,Lens,St Etienne,3,3
2006,Lille,Nantes,0,0
2006,Lorient,Le Mans,2,1
2006,Monaco,Auxerre,2,1
2006,Nancy,Toulouse,2,1
2006,Nice,Bordeaux,2,1
2006,Sochaux,Rennes,0,0
2006,St Etienne,Sedan,1,2
2006,Valenciennes,Lens,1,3
2006,Marseille,Paris SG,1,1
2006,Troyes,Lyon,1,0
2006,Auxerre,St Etienne,1,1
2006,Le Mans,Sedan,3,2
2006,Lyon,Lorient,1,0
2006,Nantes,Valenciennes,2,5
2006,Nice,Troyes,3,0
2006,Paris SG,Monaco,4,2
2006,Rennes,Nancy,1,1
2006,Toulouse,Lille,1,0
2006,Bordeaux,Marseille,1,0
2006,Lens,Sochaux,3,1
2006,Lille,Lyon,1,2
2006,Lorient,Toulouse,0,1
2006,Nancy,Paris SG,0,3
2006,Sedan,Auxerre,2,2
2006,Sochaux,Le Mans,2,0
2006,St Etienne,Rennes,1,3
2006,Troyes,Bordeaux,1,0
2006,Valenciennes,Nice,0,1
2006,Marseille,Nantes,0,0
2006,Monaco,Lens,0,0
2006,Le Mans,Monaco,0,2
2006,Lyon,Sochaux,3,3
2006,Nantes,Auxerre,1,1
2006,Nice,Lille,2,1
2006,Rennes,Sedan,0,2
2006,Toulouse,Marseille,3,0
2006,Troyes,Lorient,3,0
2006,Bordeaux,Valenciennes,2,1
2006,Lens,Nancy,2,2
2006,Paris SG,St Etienne,0,2
2006,Auxerre,Rennes,1,0
2006,Lille,Troyes,4,0
2006,Lorient,Nice,0,0
2006,Monaco,Bordeaux,0,0
2006,Nancy,Le Mans,1,1
2006,Sedan,Paris SG,2,0
2006,St Etienne,Lyon,1,3
2006,Valenciennes,Toulouse,0,0
2006,Marseille,Lens,0,1
2006,Sochaux,Nantes,1,2
2006,Bordeaux,Sochaux,2,0
2006,Le Mans,St Etienne,2,1
2006,Lorient,Lille,0,0
2006,Nantes,Nancy,2,1
2006,Nice,Rennes,1,1
2006,Toulouse,Monaco,1,1
2006,Troyes,Valenciennes,1,3
2006,Lens,Sedan,1,1
2006,Lyon,Marseille,1,1
2006,Paris SG,Auxerre,0,1
2006,Lille,Le Mans,0,2
2006,Marseille,Nice,3,0
2006,Monaco,Nantes,2,1
2006,Nancy,Lyon,0,3
2006,Sedan,Bordeaux,1,1
2006,Sochaux,Toulouse,4,2
2006,St Etienne,Troyes,3,1
2006,Valenciennes,Lorient,0,0
2006,Auxerre,Lens,1,0
2006,Rennes,Paris SG,1,0
2006,Lorient,Marseille,2,1
2006,Le Mans,Auxerre,2,2
2006,Lens,Paris SG,1,2
2006,Lille,Valenciennes,0,2
2006,Nantes,Sedan,0,1
2006,Nice,Monaco,1,1
2006,Toulouse,St Etienne,1,0
2006,Troyes,Sochaux,0,1
2006,Auxerre,Bordeaux,0,0
2006,Monaco,Troyes,0,0
2006,Nancy,Lorient,0,1
2006,Paris SG,Le Mans,2,1
2006,Rennes,Lens,1,0
2006,Sochaux,Nice,1,1
2006,St Etienne,Nantes,2,1
2006,Valenciennes,Lyon,0,0
2006,Marseille,Lille,4,1
2006,Sedan,Toulouse,0,2
2006,Bordeaux,Paris SG,0,0
2006,Le Mans,Rennes,0,0
2006,Lille,Sochaux,2,0
2006,Lorient,Monaco,0,0
2006,Nantes,Lens,0,0
2006,Toulouse,Auxerre,2,0
2006,Troyes,Nancy,0,0
2006,Valenciennes,Marseille,0,0
2006,Lyon,Sedan,1,0
2006,Nice,St Etienne,2,1
2006,Bordeaux,Nancy,3,0
2006,Lyon,Rennes,0,0
2006,Lens,Le Mans,2,0
2006,Marseille,Troyes,2,1
2006,Monaco,Lille,3,1
2006,Nancy,Valenciennes,1,0
2006,Paris SG,Nantes,4,0
2006,Rennes,Toulouse,3,2
2006,Sedan,Nice,1,1
2006,Sochaux,Lorient,1,1
2006,Auxerre,Lyon,0,0
2006,St Etienne,Bordeaux,0,2
2006,Lille,Nancy,0,1
2006,Lorient,St Etienne,0,0
2006,Lyon,Le Mans,2,1
2006,Nantes,Rennes,0,2
2006,Nice,Auxerre,0,0
2006,Toulouse,Paris SG,1,3
2006,Troyes,Sedan,3,2
2006,Valenciennes,Monaco,2,2
2006,Bordeaux,Lens,1,0
2006,Marseille,Sochaux,4,2
2006,Auxerre,Troyes,1,0
2006,Le Mans,Nantes,1,1
2006,Lens,Toulouse,2,0
2006,Nancy,Nice,3,0
2006,Paris SG,Lyon,1,1
2006,Rennes,Bordeaux,0,0
2006,Sedan,Lorient,3,1
2006,Sochaux,Valenciennes,1,0
2006,Monaco,Marseille,1,2
2006,St Etienne,Lille,2,1
2006,Bordeaux,Nantes,0,1
2006,Lille,Sedan,2,1
2006,Lorient,Auxerre,2,1
2006,Lyon,Lens,3,0
2006,Marseille,Nancy,2,1
2006,Nice,Paris SG,1,0
2006,Sochaux,Monaco,2,1
2006,Troyes,Rennes,2,2
2006,Valenciennes,St Etienne,1,0
2006,Toulouse,Le Mans,0,1
2006,Auxerre,Lille,2,1
2006,Le Mans,Bordeaux,1,1
2006,Lens,Nice,0,0
2006,Monaco,Lyon,1,0
2006,Nancy,Sochaux,5,2
2006,Nantes,Toulouse,0,0
2006,Paris SG,Troyes,2,1
2006,Rennes,Lorient,4,1
2006,Sedan,Valenciennes,1,1
2006,St Etienne,Marseille,1,2
2006,Lille,Rennes,1,1
2006,Lorient,Paris SG,0,1
2006,Lyon,Nantes,3,1
2006,Marseille,Sedan,1,0
2006,Monaco,Nancy,2,0
2006,Nice,Le Mans,3,3
2006,Sochaux,St Etienne,1,0
2006,Toulouse,Bordeaux,3,1
2006,Troyes,Lens,3,0
2006,Valenciennes,Auxerre,1,3
2007,Bordeaux,Lens,1,0
2007,Caen,Nice,1,0
2007,Lille,Lorient,0,0
2007,Monaco,St Etienne,1,1
2007,Paris SG,Sochaux,0,0
2007,Rennes,Nancy,0,2
2007,Strasbourg,Marseille,0,0
2007,Valenciennes,Toulouse,3,1
2007,Le Mans,Metz,1,0
2007,Lyon,Auxerre,2,0
2007,Auxerre,Bordeaux,0,2
2007,Lorient,Monaco,2,1
2007,Marseille,Rennes,0,0
2007,Nancy,Caen,1,0
2007,Nice,Strasbourg,1,0
2007,Sochaux,Le Mans,1,3
2007,St Etienne,Valenciennes,3,1
2007,Toulouse,Lyon,1,0
2007,Lens,Paris SG,0,0
2007,Metz,Lille,1,2
2007,Bordeaux,Le Mans,1,2
2007,Lille,Sochaux,1,1
2007,Monaco,Metz,2,0
2007,Paris SG,Lorient,1,3
2007,Rennes,St Etienne,1,0
2007,Strasbourg,Auxerre,3,0
2007,Valenciennes,Marseille,2,1
2007,Nancy,Nice,2,1
2007,Auxerre,Caen,1,0
2007,Le Mans,Lille,1,1
2007,Lorient,Lyon,2,1
2007,Metz,Paris SG,0,0
2007,Sochaux,Monaco,0,3
2007,St Etienne,Bordeaux,0,0
2007,Toulouse,Strasbourg,1,3
2007,Lens,Valenciennes,0,0
2007,Marseille,Nancy,2,2
2007,Nice,Rennes,1,1
2007,Bordeaux,Lorient,2,2
2007,Caen,Marseille,1,2
2007,Monaco,Le Mans,3,1
2007,Nancy,Auxerre,4,1
2007,Nice,Toulouse,1,1
2007,Rennes,Metz,2,0
2007,Strasbourg,Lens,2,1
2007,Valenciennes,Sochaux,3,1
2007,Lyon,St Etienne,1,0
2007,Paris SG,Lille,1,1
2007,Lorient,Valenciennes,1,3
2007,Auxerre,Rennes,0,2
2007,Le Mans,Paris SG,0,2
2007,Lille,Monaco,0,1
2007,Marseille,Nice,0,2
2007,Metz,Bordeaux,0,1
2007,Sochaux,Lyon,1,2
2007,St Etienne,Strasbourg,2,0
2007,Bordeaux,Monaco,2,1
2007,Caen,Sochaux,2,2
2007,Lyon,Le Mans,3,2
2007,Nancy,St Etienne,2,0
2007,Rennes,Lille,2,2
2007,Strasbourg,Lorient,0,0
2007,Toulouse,Auxerre,2,0
2007,Valenciennes,Metz,0,0
2007,Nice,Lens,1,0
2007,Paris SG,Marseille,1,1
2007,Auxerre,Nice,2,0
2007,Le Mans,Valenciennes,2,0
2007,Lens,Nancy,1,0
2007,Lille,Bordeaux,1,1
2007,Marseille,Toulouse,1,2
2007,Metz,Lyon,1,5
2007,Sochaux,Strasbourg,0,0
2007,St Etienne,Caen,3,0
2007,Lorient,Rennes,0,1
2007,Monaco,Paris SG,1,2
2007,Auxerre,Marseille,2,0
2007,Caen,Metz,1,2
2007,Nancy,Lorient,2,0
2007,Nice,St Etienne,3,0
2007,Strasbourg,Le Mans,0,1
2007,Toulouse,Lens,1,1
2007,Valenciennes,Monaco,1,0
2007,Lyon,Lille,1,1
2007,Paris SG,Bordeaux,0,2
2007,Rennes,Sochaux,0,2
2007,Lyon,Lens,3,0
2007,Caen,Toulouse,2,1
2007,Monaco,Nancy,1,3
2007,Le Mans,Nice,2,0
2007,Lens,Auxerre,2,0
2007,Lille,Valenciennes,3,0
2007,Lorient,Caen,0,0
2007,Metz,Strasbourg,1,2
2007,Paris SG,Rennes,1,3
2007,St Etienne,Marseille,1,0
2007,Bordeaux,Lyon,1,3
2007,Sochaux,Toulouse,0,1
2007,Auxerre,Lorient,5,3
2007,Caen,Lille,1,0
2007,Lyon,Monaco,3,1
2007,Nice,Metz,3,1
2007,Rennes,Le Mans,3,0
2007,Strasbourg,Bordeaux,1,1
2007,Toulouse,St Etienne,0,2
2007,Valenciennes,Paris SG,0,0
2007,Marseille,Lens,1,0
2007,Nancy,Sochaux,1,1
2007,Bordeaux,Valenciennes,2,1
2007,Lille,Strasbourg,0,3
2007,Lorient,Nice,0,0
2007,Metz,Nancy,0,0
2007,Monaco,Caen,0,0
2007,Sochaux,Marseille,2,1
2007,St Etienne,Auxerre,0,0
2007,Le Mans,Toulouse,1,1
2007,Lens,Rennes,1,2
2007,Paris SG,Lyon,2,3
2007,Auxerre,Lille,0,1
2007,Lyon,Valenciennes,2,0
2007,Marseille,Lorient,0,0
2007,Nancy,Bordeaux,1,0
2007,Nice,Sochaux,0,0
2007,Rennes,Monaco,0,1
2007,Strasbourg,Paris SG,1,2
2007,Caen,Le Mans,3,2
2007,Lens,St Etienne,3,2
2007,Toulouse,Metz,0,0
2007,Le Mans,St Etienne,3,2
2007,Lille,Nice,1,1
2007,Metz,Lens,1,2
2007,Monaco,Strasbourg,3,0
2007,Paris SG,Nancy,0,0
2007,Sochaux,Auxerre,1,1
2007,Valenciennes,Caen,3,0
2007,Bordeaux,Rennes,3,0
2007,Lorient,Toulouse,1,0
2007,Lyon,Marseille,1,2
2007,Caen,Bordeaux,5,0
2007,Lens,Lorient,1,1
2007,Marseille,Metz,3,1
2007,Nancy,Lille,2,0
2007,Rennes,Lyon,0,2
2007,St Etienne,Sochaux,1,0
2007,Strasbourg,Valenciennes,0,0
2007,Toulouse,Monaco,0,0
2007,Auxerre,Le Mans,3,0
2007,Nice,Paris SG,2,1
2007,Lens,Caen,1,1
2007,Le Mans,Nancy,2,1
2007,Lille,Marseille,1,1
2007,Lorient,St Etienne,1,1
2007,Metz,Auxerre,0,1
2007,Monaco,Nice,1,1
2007,Paris SG,Caen,0,1
2007,Sochaux,Lens,0,2
2007,Bordeaux,Toulouse,4,3
2007,Lyon,Strasbourg,5,0
2007,Valenciennes,Rennes,3,0
2007,Toulouse,Nancy,1,1
2007,Caen,Lyon,1,0
2007,Lens,Le Mans,1,3
2007,Lorient,Sochaux,2,1
2007,Marseille,Monaco,2,0
2007,Nancy,Valenciennes,0,0
2007,St Etienne,Metz,2,0
2007,Strasbourg,Rennes,3,0
2007,Toulouse,Lille,1,0
2007,Auxerre,Paris SG,0,1
2007,Nice,Bordeaux,1,1
2007,Le Mans,Lorient,0,0
2007,Lille,St Etienne,3,0
2007,Lyon,Nice,0,0
2007,Metz,Sochaux,1,2
2007,Monaco,Lens,2,0
2007,Paris SG,Toulouse,1,2
2007,Rennes,Caen,1,2
2007,Valenciennes,Auxerre,3,0
2007,Bordeaux,Marseille,2,2
2007,Strasbourg,Nancy,0,0
2007,Auxerre,Monaco,1,0
2007,Caen,Strasbourg,2,0
2007,Lorient,Metz,2,0
2007,Marseille,Le Mans,1,0
2007,Nancy,Lyon,1,1
2007,Nice,Valenciennes,1,0
2007,Sochaux,Bordeaux,0,1
2007,St Etienne,Paris SG,0,1
2007,Toulouse,Rennes,0,0
2007,Bordeaux,Auxerre,4,1
2007,Caen,Nancy,0,0
2007,Le Mans,Sochaux,0,2
2007,Lille,Metz,1,1
2007,Lyon,Toulouse,3,2
2007,Monaco,Lorient,1,0
2007,Strasbourg,Nice,0,1
2007,Valenciennes,St Etienne,2,0
2007,Paris SG,Lens,3,0
2007,Rennes,Marseille,3,1
2007,Auxerre,Strasbourg,1,1
2007,Le Mans,Bordeaux,1,2
2007,Lorient,Paris SG,1,0
2007,Marseille,Valenciennes,3,1
2007,Metz,Monaco,1,4
2007,Sochaux,Lille,1,1
2007,St Etienne,Rennes,2,0
2007,Toulouse,Caen,1,1
2007,Lens,Lyon,3,0
2007,Nice,Nancy,1,0
2007,Caen,Auxerre,0,0
2007,Lille,Le Mans,3,1
2007,Lyon,Lorient,2,0
2007,Monaco,Sochaux,1,0
2007,Nancy,Marseille,1,1
2007,Paris SG,Metz,3,0
2007,Rennes,Nice,1,1
2007,Strasbourg,Toulouse,2,0
2007,Valenciennes,Lens,1,2
2007,Bordeaux,St Etienne,1,0
2007,Auxerre,Nancy,0,0
2007,Le Mans,Monaco,1,0
2007,Lens,Strasbourg,2,2
2007,Lille,Paris SG,0,0
2007,Marseille,Caen,6,1
2007,Metz,Rennes,1,1
2007,Sochaux,Valenciennes,1,0
2007,Toulouse,Nice,1,1
2007,Lorient,Bordeaux,1,0
2007,St Etienne,Lyon,1,1
2007,Bordeaux,Metz,3,0
2007,Lyon,Sochaux,4,1
2007,Monaco,Lille,0,0
2007,Nancy,Toulouse,1,0
2007,Paris SG,Le Mans,0,0
2007,Rennes,Auxerre,1,2
2007,Strasbourg,St Etienne,3,0
2007,Valenciennes,Lorient,3,0
2007,Caen,Lens,1,4
2007,Nice,Marseille,0,2
2007,Auxerre,Toulouse,1,0
2007,Le Mans,Lyon,1,0
2007,Lens,Nice,0,0
2007,Lille,Rennes,3,1
2007,Lorient,Strasbourg,1,0
2007,Metz,Valenciennes,2,1
2007,Sochaux,Caen,1,1
2007,St Etienne,Nancy,4,0
2007,Marseille,Paris SG,2,1
2007,Monaco,Bordeaux,0,6
2007,Caen,St Etienne,1,3
2007,Lyon,Metz,2,0
2007,Nancy,Lens,2,1
2007,Nice,Auxerre,1,2
2007,Paris SG,Monaco,1,1
2007,Rennes,Lorient,2,0
2007,Strasbourg,Sochaux,0,2
2007,Valenciennes,Le Mans,1,2
2007,Bordeaux,Lille,0,0
2007,Toulouse,Marseille,0,0
2007,Le Mans,Strasbourg,0,1
2007,Lens,Toulouse,1,1
2007,Lille,Lyon,0,1
2007,Lorient,Nancy,0,0
2007,Marseille,Auxerre,2,1
2007,Metz,Caen,2,1
2007,Monaco,Valenciennes,0,0
2007,Sochaux,Rennes,0,0
2007,Bordeaux,Paris SG,3,0
2007,St Etienne,Nice,0,0
2007,Auxerre,Lens,0,0
2007,Caen,Lorient,0,0
2007,Nancy,Monaco,2,0
2007,Nice,Le Mans,0,0
2007,Rennes,Paris SG,2,0
2007,Strasbourg,Metz,2,3
2007,Toulouse,Sochaux,1,2
2007,Valenciennes,Lille,0,0
2007,Lyon,Bordeaux,4,2
2007,Marseille,St Etienne,2,0
2007,Lens,Lille,1,2
2007,Le Mans,Rennes,1,1
2007,Lille,Caen,5,0
2007,Lorient,Auxerre,1,1
2007,Metz,Nice,1,2
2007,Monaco,Lyon,0,3
2007,Paris SG,Valenciennes,1,1
2007,Sochaux,Nancy,1,1
2007,St Etienne,Toulouse,0,0
2007,Bordeaux,Strasbourg,3,0
2007,Lens,Marseille,3,3
2007,Auxerre,St Etienne,1,3
2007,Caen,Monaco,4,1
2007,Marseille,Sochaux,0,1
2007,Nancy,Metz,2,1
2007,Nice,Lorient,1,2
2007,Strasbourg,Lille,0,1
2007,Toulouse,Le Mans,1,1
2007,Valenciennes,Bordeaux,3,1
2007,Lyon,Paris SG,4,2
2007,Rennes,Lens,3,1
2007,Bordeaux,Nancy,2,1
2007,Le Mans,Caen,1,1
2007,Lille,Auxerre,0,2
2007,Lorient,Marseille,1,2
2007,Metz,Toulouse,0,2
2007,Sochaux,Nice,1,0
2007,Valenciennes,Lyon,1,2
2007,Monaco,Rennes,1,2
2007,Paris SG,Strasbourg,1,0
2007,Auxerre,Sochaux,0,1
2007,Caen,Valenciennes,1,0
2007,Lens,Metz,1,1
2007,Nice,Lille,0,0
2007,Rennes,Bordeaux,0,2
2007,St Etienne,Le Mans,4,1
2007,Strasbourg,Monaco,0,2
2007,Toulouse,Lorient,0,0
2007,Marseille,Lyon,3,1
2007,Nancy,Paris SG,1,0
2007,St Etienne,Lens,2,0
2007,Le Mans,Auxerre,3,0
2007,Lille,Nancy,2,1
2007,Lorient,Lens,1,0
2007,Lyon,Rennes,1,1
2007,Metz,Marseille,1,2
2007,Monaco,Toulouse,0,2
2007,Sochaux,St Etienne,1,1
2007,Valenciennes,Strasbourg,2,0
2007,Bordeaux,Caen,2,1
2007,Paris SG,Nice,2,3
2007,Auxerre,Metz,0,0
2007,Caen,Paris SG,3,0
2007,Lens,Sochaux,3,2
2007,Nancy,Le Mans,1,1
2007,Nice,Monaco,0,2
2007,Rennes,Valenciennes,1,0
2007,St Etienne,Lorient,1,0
2007,Strasbourg,Lyon,1,2
2007,Marseille,Lille,1,3
2007,Toulouse,Bordeaux,0,1
2007,Bordeaux,Nice,0,0
2007,Le Mans,Lens,3,2
2007,Lille,Toulouse,3,2
2007,Lyon,Caen,2,2
2007,Metz,St Etienne,0,1
2007,Paris SG,Auxerre,3,1
2007,Rennes,Strasbourg,3,0
2007,Sochaux,Lorient,1,1
2007,Monaco,Marseille,2,3
2007,Valenciennes,Nancy,1,1
2007,Auxerre,Valenciennes,2,0
2007,Caen,Rennes,2,2
2007,Lens,Monaco,0,0
2007,Lorient,Le Mans,0,0
2007,Nancy,Strasbourg,3,0
2007,Nice,Lyon,0,0
2007,Sochaux,Metz,0,0
2007,Toulouse,Paris SG,1,1
2007,Marseille,Bordeaux,1,2
2007,St Etienne,Lille,0,0
2007,Bordeaux,Sochaux,2,0
2007,Le Mans,Marseille,0,0
2007,Lille,Lens,2,1
2007,Lyon,Nancy,1,0
2007,Metz,Lorient,1,2
2007,Monaco,Auxerre,3,0
2007,Paris SG,St Etienne,1,1
2007,Rennes,Toulouse,2,1
2007,Strasbourg,Caen,1,4
2007,Valenciennes,Nice,1,2
2007,Auxerre,Lyon,1,3
2007,Lens,Bordeaux,2,2
2007,Lorient,Lille,1,1
2007,Marseille,Strasbourg,4,3
2007,Metz,Le Mans,4,3
2007,Nancy,Rennes,2,3
2007,Nice,Caen,3,1
2007,Sochaux,Paris SG,1,2
2007,St Etienne,Monaco,4,0
2007,Toulouse,Valenciennes,2,1
2008,Auxerre,Nantes,2,1
2008,Bordeaux,Caen,2,1
2008,Le Havre,Nice,1,0
2008,Le Mans,Lorient,0,1
2008,Monaco,Paris SG,1,0
2008,Nancy,Lille,0,0
2008,Rennes,Marseille,4,4
2008,Sochaux,Grenoble,1,2
2008,Valenciennes,St Etienne,1,0
2008,Lyon,Toulouse,3,0
2008,Caen,Valenciennes,3,1
2008,Lille,Le Mans,1,3
2008,Nantes,Monaco,1,1
2008,Nice,Nancy,2,1
2008,Paris SG,Bordeaux,1,0
2008,St Etienne,Sochaux,2,1
2008,Toulouse,Le Havre,2,1
2008,Grenoble,Rennes,1,0
2008,Lorient,Lyon,0,0
2008,Marseille,Auxerre,4,0
2008,Le Havre,Marseille,0,1
2008,Le Mans,St Etienne,1,0
2008,Lyon,Grenoble,2,0
2008,Monaco,Caen,1,1
2008,Nancy,Toulouse,0,0
2008,Sochaux,Paris SG,1,1
2008,Valenciennes,Lorient,3,1
2008,Auxerre,Nice,0,1
2008,Bordeaux,Nantes,2,0
2008,Rennes,Lille,2,1
2008,Caen,Paris SG,0,1
2008,Grenoble,Monaco,1,0
2008,Lorient,Auxerre,0,2
2008,Marseille,Sochaux,2,1
2008,Nancy,Le Havre,2,1
2008,Nantes,Le Mans,1,4
2008,Nice,Valenciennes,2,0
2008,Lille,Bordeaux,2,1
2008,St Etienne,Lyon,0,1
2008,Toulouse,Rennes,0,0
2008,Auxerre,Nancy,1,1
2008,Bordeaux,Marseille,1,1
2008,Le Mans,Toulouse,1,2
2008,Lyon,Nice,3,2
2008,Monaco,Lorient,2,0
2008,Rennes,Le Havre,1,1
2008,Valenciennes,Grenoble,1,1
2008,Caen,St Etienne,2,0
2008,Paris SG,Nantes,1,0
2008,Sochaux,Lille,1,1
2008,Grenoble,Bordeaux,0,1
2008,Le Havre,Lyon,0,1
2008,Lille,Auxerre,3,2
2008,Lorient,Caen,1,1
2008,Nantes,Valenciennes,2,0
2008,Nice,Le Mans,2,2
2008,Toulouse,Sochaux,2,1
2008,Marseille,Monaco,0,0
2008,Nancy,Rennes,0,0
2008,St Etienne,Paris SG,1,0
2008,Auxerre,Le Havre,3,0
2008,Caen,Nantes,3,0
2008,Le Mans,Marseille,1,1
2008,Lyon,Nancy,2,1
2008,Paris SG,Grenoble,0,1
2008,Rennes,Nice,1,0
2008,Sochaux,Lorient,1,1
2008,Bordeaux,St Etienne,1,1
2008,Monaco,Lille,0,2
2008,Valenciennes,Toulouse,0,1
2008,Grenoble,Nantes,0,1
2008,Le Havre,Le Mans,1,2
2008,Lille,Valenciennes,1,0
2008,Lorient,Bordeaux,1,2
2008,Marseille,Caen,2,1
2008,Nice,Sochaux,1,1
2008,Toulouse,Auxerre,1,0
2008,Nancy,Paris SG,1,1
2008,Rennes,Lyon,3,0
2008,St Etienne,Monaco,2,0
2008,Bordeaux,Toulouse,2,1
2008,Caen,Grenoble,2,2
2008,Lyon,Lille,2,2
2008,Monaco,Nice,1,2
2008,Nantes,St Etienne,1,0
2008,Paris SG,Lorient,3,2
2008,Sochaux,Le Havre,1,1
2008,Auxerre,Rennes,0,0
2008,Le Mans,Nancy,2,0
2008,Valenciennes,Marseille,1,3
2008,Auxerre,Lyon,0,0
2008,Le Havre,Valenciennes,2,1
2008,Lille,Caen,2,2
2008,Lorient,Nantes,3,0
2008,Nice,Bordeaux,2,2
2008,Rennes,Le Mans,2,2
2008,Toulouse,Monaco,0,0
2008,Marseille,Paris SG,2,4
2008,Nancy,Sochaux,1,1
2008,St Etienne,Grenoble,0,2
2008,Bordeaux,Le Havre,4,0
2008,Caen,Nice,1,1
2008,Grenoble,Lille,0,0
2008,Le Mans,Auxerre,0,2
2008,Monaco,Nancy,3,1
2008,Nantes,Marseille,1,1
2008,Paris SG,Toulouse,0,1
2008,Sochaux,Lyon,0,2
2008,St Etienne,Lorient,1,4
2008,Valenciennes,Rennes,0,0
2008,Auxerre,Valenciennes,0,0
2008,Lille,Nantes,2,0
2008,Lorient,Grenoble,1,1
2008,Marseille,St Etienne,3,1
2008,Nancy,Bordeaux,1,0
2008,Nice,Paris SG,1,0
2008,Toulouse,Caen,0,1
2008,Le Havre,Monaco,2,3
2008,Lyon,Le Mans,2,0
2008,Rennes,Sochaux,1,0
2008,Bordeaux,Auxerre,2,0
2008,Caen,Le Havre,0,1
2008,Grenoble,Marseille,0,3
2008,Lorient,Nice,0,1
2008,Monaco,Lyon,0,1
2008,Nantes,Toulouse,1,1
2008,Sochaux,Le Mans,2,1
2008,Paris SG,Lille,1,0
2008,St Etienne,Rennes,0,3
2008,Valenciennes,Nancy,0,1
2008,Auxerre,Sochaux,1,0
2008,Le Havre,Paris SG,1,3
2008,Le Mans,Valenciennes,1,0
2008,Lille,St Etienne,3,0
2008,Marseille,Lorient,2,3
2008,Nancy,Caen,1,1
2008,Toulouse,Grenoble,2,0
2008,Lyon,Bordeaux,2,1
2008,Nice,Nantes,2,1
2008,Rennes,Monaco,2,1
2008,Bordeaux,Rennes,1,1
2008,Caen,Auxerre,1,0
2008,Grenoble,Le Havre,0,0
2008,Lorient,Toulouse,1,0
2008,Paris SG,Lyon,1,0
2008,St Etienne,Nice,0,1
2008,Valenciennes,Sochaux,2,2
2008,Marseille,Lille,2,2
2008,Monaco,Le Mans,3,0
2008,Nantes,Nancy,0,1
2008,Auxerre,Monaco,0,1
2008,Le Havre,Nantes,0,2
2008,Le Mans,Caen,2,0
2008,Lille,Lorient,1,1
2008,Lyon,Valenciennes,0,0
2008,Sochaux,Bordeaux,0,0
2008,Nancy,St Etienne,1,2
2008,Rennes,Paris SG,1,0
2008,Toulouse,Marseille,0,0
2008,Bordeaux,Valenciennes,2,1
2008,Caen,Rennes,1,1
2008,Lille,Toulouse,1,1
2008,Marseille,Nice,2,1
2008,St Etienne,Le Havre,2,0
2008,Grenoble,Auxerre,0,0
2008,Lorient,Nancy,1,0
2008,Monaco,Sochaux,1,1
2008,Nantes,Lyon,2,1
2008,Paris SG,Le Mans,3,1
2008,Nice,Grenoble,0,0
2008,Auxerre,Paris SG,1,2
2008,Le Mans,Bordeaux,1,3
2008,Nancy,Grenoble,2,0
2008,Rennes,Nantes,0,0
2008,Sochaux,Caen,2,2
2008,Toulouse,St Etienne,3,1
2008,Valenciennes,Monaco,3,1
2008,Le Havre,Lorient,1,3
2008,Lyon,Marseille,0,0
2008,Nice,Lille,0,1
2008,Caen,Lyon,0,1
2008,Grenoble,Le Mans,2,1
2008,Lille,Le Havre,3,1
2008,Lorient,Rennes,1,2
2008,Nantes,Sochaux,1,1
2008,St Etienne,Auxerre,2,0
2008,Toulouse,Nice,2,2
2008,Marseille,Nancy,0,3
2008,Monaco,Bordeaux,3,4
2008,Paris SG,Valenciennes,2,2
2008,Auxerre,Marseille,0,2
2008,Le Havre,Toulouse,0,1
2008,Lyon,Lorient,1,1
2008,Monaco,Nantes,1,2
2008,Rennes,Grenoble,1,0
2008,Sochaux,St Etienne,1,0
2008,Bordeaux,Paris SG,4,0
2008,Grenoble,Lyon,0,2
2008,Lorient,Valenciennes,1,1
2008,Marseille,Le Havre,2,0
2008,Nantes,Bordeaux,1,2
2008,Nice,Auxerre,2,0
2008,St Etienne,Le Mans,1,1
2008,Toulouse,Nancy,3,0
2008,Caen,Monaco,2,2
2008,Lille,Rennes,1,0
2008,Paris SG,Sochaux,2,1
2008,Auxerre,Lorient,0,0
2008,Le Havre,Nancy,2,3
2008,Le Mans,Nantes,0,2
2008,Monaco,Grenoble,1,0
2008,Paris SG,Caen,2,0
2008,Rennes,Toulouse,0,0
2008,Valenciennes,Nice,1,0
2008,Bordeaux,Lille,2,2
2008,Lyon,St Etienne,1,1
